x,y,variable_index,value
21,38,2,0.8504002183467116
22,38,0,0.12107272775881285
22,38,1,0.0488645527818852
22,38,2,0.8651912676478482
23,38,0,0.13146117591972753
23,38,1,0.04103128468186498
23,38,2,0.8809207884007564
24,38,0,0.11312955652381942
24,38,1,0.019931557119731047
24,38,2,0.877696053314027
25,38,0,0.14023757613860413
25,38,1,0.015034316232884083
25,38,2,0.9008991918458584
26,38,0,0.1086573824690375
26,38,1,0.010798275801482007
26,38,2,0.90386124574612
27,38,0,0.12181984965948896
27,38,1,0.02684313409154196
27,38,2,0.920113066641456
28,38,0,0.10678154843855168
28,38,1,0.01834749919945853
28,38,2,0.9310043862223369
29,38,0,0.10526218822670924
29,38,1,0.03808567893308569
29,38,2,0.9260567752000072
30,38,0,0.128381862643021
30,38,1,0.045895725638562763
30,38,2,0.9391607334763247
31,38,0,0.11680796345489373
31,38,1,0.07581937776334356
31,38,2,0.8910842430393418
32,38,0,0.1293046265103599
32,38,1,0.08285918251285494
32,38,2,0.9323803406997968
33,38,0,0.11896273682508603
33,38,1,0.09493275857193946
33,38,2,0.9297234466035498
34,38,0,0.11879051486596201
34,38,1,0.10299447571228701
34,38,2,0.9286318397885369
35,38,0,0.118618292906838
35,38,1,0.11105619285263457
35,38,2,0.9275402329735238
36,38,0,0.11162467733004432
36,38,1,0.11224656183465034
36,38,2,0.9316766996015264
37,38,0,0.11439579464139105
37,38,1,0.1255472645017663
37,38,2,0.9292248449853016
38,38,0,0.10074096367796498
38,38,1,0.13364727864919174
38,38,2,0.9322601276509472
39,38,0,0.10942897545070038
39,38,1,0.13643209351870816
39,38,2,0.9371901412143225
40,38,0,0.12166896783036092
40,38,1,0.12906729138985662
40,38,2,0.9447290608975016
41,38,0,0.08534192786028943
41,38,1,0.09755991035713309
41,38,2,0.9732863910888614
42,38,0,0.09057853919331728
42,38,1,0.11538351791807169
42,38,2,0.9982516209194013
43,38,0,0.07898801172490043
43,38,1,0.10515372507996282
43,38,2,0.9935089151605916
44,38,0,0.07350691930257106
44,38,1,0.106740820018878
44,38,2,0.9941346026808302
45,38,0,0.05724129022264112
45,38,1,0.10452994827345968
45,38,2,0.9844273537288405
46,38,0,0.04097566114271119
46,38,1,0.10231907652804138
46,38,2,0.9747201047768507
47,38,0,0.02998967987249277
47,38,1,0.09371041239083958
47,38,2,0.9648799920463996
48,38,0,0.0351554916182341
48,38,1,0.09985355846451335
48,38,2,0.9525061892628566
49,38,0,0.017003327998972084
49,38,1,0.10161790444340389
49,38,2,0.9350307365837407
0,39,0,0.9367965058067005
0,39,1,0.052051902140056464
0,39,2,0.07640872074240675
1,39,0,0.9296359280132912
1,39,1,0.06156304601337686
1,39,2,0.08914825870739523
2,39,0,0.9176555810140635
2,39,1,0.0737780510062541
2,39,2,0.09403427808991967
3,39,0,0.9056752340148607
3,39,1,0.08599305599909522
3,39,2,0.0989202974724388
4,39,0,0.8966635503208802
4,39,1,0.07612105436098478
4,39,2,0.11700069820994846
5,39,0,0.8876518666268748
5,39,1,0.0662490527228438
5,39,2,0.13508109894750758
6,39,0,0.8955786015655434
6,39,1,0.08611418659679144
6,39,2,0.14117858888377124
7,39,0,0.8886893399686835
7,39,1,0.08849928562471156
7,39,2,0.14826415980721475
8,39,0,0.880969719173248
8,39,1,0.08567426821639808
8,39,2,0.1558836544761356
9,39,0,0.8622899643866575
9,39,1,0.08596151042402773
9,39,2,0.17065775417161141
10,39,0,0.8521601895940972
10,39,1,0.09428388647619378
10,39,2,0.17727843545268987
11,39,0,0.8475528345852413
11,39,1,0.09235168605604427
11,39,2,0.17664696113224265
12,39,0,0.8294153299552673
12,39,1,0.07902775801428595
12,39,2,0.18719901926291313
13,39,0,0.8294153299552514
13,39,1,0.07902775801427238
13,39,2,0.18719901926292648
14,39,0,0.8294153299552514
14,39,1,0.07902775801427238
14,39,2,0.18719901926292648
15,39,0,0.3759190389768167
15,39,1,0.046431940713875346
15,39,2,0.5993657786632802
16,39,0,0.13437320612445577
16,39,1,0.02283602692263075
16,39,2,0.8069223917150058
17,39,0,0.13437320612444933
17,39,1,0.022836026922620545
17,39,2,0.8069223917150098
18,39,0,0.13437320612444464
18,39,1,0.022836026922618075
18,39,2,0.8069223917150349
19,39,0,0.12504741536975336
19,39,1,0.012206551244981715
19,39,2,0.8314271774801519
20,39,0,0.12361615772716217
20,39,1,0.06448745413954879
20,39,2,0.8360352189263217
21,39,0,0.11722960141867646
21,39,1,0.04094926806140502
21,39,2,0.8559039227847205
22,39,0,0.11700309127221181
22,39,1,0.030904075672710276
22,39,2,0.8684140462631093
23,39,0,0.1138976117454097
23,39,1,0.022272727203564397
23,39,2,0.8705782664063291
24,39,0,0.11312955652376527
24,39,1,0.01993155711971173
24,39,2,0.8776960533139956
25,39,0,0.11089346949636099
25,39,1,0.015364916460577683
25,39,2,0.8907786495300445
26,39,0,0.10865738246896624
26,39,1,0.0107982758014477
26,39,2,0.9038612457461173
27,39,0,0.0988679086737761
27,39,1,0.02434500977200296
27,39,2,0.900660901812244
28,39,0,0.09111533863709152
28,39,1,0.03560675299921847
28,39,2,0.9136545494812676
29,39,0,0.08767875929856186
29,39,1,0.05318751389099779
29,39,2,0.9052636880731632
30,39,0,0.10224336137670727
30,39,1,0.06450344582719152
30,39,2,0.8981739655561976
31,39,0,0.1168079634548527
31,39,1,0.07581937776338524
31,39,2,0.8910842430392322
32,39,0,0.11476720965790817
32,39,1,0.08608708821977201
32,39,2,0.8845062890164004
33,39,0,0.10737838715251868
33,39,1,0.09645869462065972
33,39,2,0.9115911623083515
34,39,0,0.11112502240395634
34,39,1,0.1013245273646514
34,39,2,0.9169075191967557
35,39,0,0.11023911867436202
35,39,1,0.10559621050106742
35,39,2,0.9329026269096432
36,39,0,0.10185994444189626
36,39,1,0.10013622814953523
36,39,2,0.938265020845749
37,39,0,0.10812786954162089
37,39,1,0.11284174632563496
37,39,2,0.9337449329155292
38,39,0,0.09228432472475462
38,39,1,0.11789847224378573
38,39,2,0.931628235506532
39,39,0,0.08623411303212201
39,39,1,0.10698626082900833
39,39,2,0.9339476213676644
40,39,0,0.08534192786024095
40,39,1,0.09755991035708551
40,39,2,0.9732863910888189
41,39,0,0.08534192786023989
41,39,1,0.09755991035707429
41,39,2,0.9732863910888658
42,39,0,0.08490551600372795
42,39,1,0.10056327024905488
42,39,2,0.9830848093646067
43,39,0,0.084469104147216
43,39,1,0.1035666301410355
43,39,2,0.9928832276403479
44,39,0,0.07885737999270842
44,39,1,0.09920985871915244
44,39,2,0.9925731159637073
45,39,0,0.06327325563941592
45,39,1,0.10069243117495479
45,39,2,0.9832390899421779
46,39,0,0.05049499336336499
46,39,1,0.10435338934169233
46,39,2,0.9740601197589633
47,39,0,0.044231573427873504
47,39,1,0.0989713854750481
47,39,2,0.9612439156024424
48,39,0,0.05847346698321505
48,39,1,0.10423235855923929
48,39,2,0.9576078391584564
49,39,0,0.06380104211898166
49,39,1,0.12266097821090101
49,39,2,0.9406681495455749
0,40,0,0.9446009115838359
0,40,1,0.06021333093171944
0,40,2,0.08620912893067093
1,40,0,0.9296359280133211
1,40,1,0.06156304601336949
1,40,2,0.08914825870742439
2,40,0,0.9215089435834658
2,40,1,0.0693623647736082
2,40,2,0.1106900343140715
3,40,0,0.9182661109411391
3,40,1,0.08063944916176971
3,40,2,0.10188794862484221
4,40,0,0.918266110941087
4,40,1,0.08063944916175823
4,40,2,0.10188794862497572
5,40,0,0.9022246333087042
5,40,1,0.07327264292930215
5,40,2,0.13860893016584874
6,40,0,0.8983660036876273
6,40,1,0.0854418438234093
6,40,2,0.1507092653561129
7,40,0,0.8964551895195735
7,40,1,0.09603306512162056
7,40,2,0.15773366545417097
8,40,0,0.884437464349405
8,40,1,0.0868360997467358
8,40,2,0.16088536917235238
9,40,0,0.8724197391792363
9,40,1,0.07763913437185102
9,40,2,0.1640370728905338
10,40,0,0.8637204338946073
10,40,1,0.08344512331528955
10,40,2,0.1780083855457124
11,40,0,0.8593707812522929
11,40,1,0.08634811778700882
11,40,2,0.18499404187330168
12,40,0,0.8294153299552514
12,40,1,0.07902775801427238
12,40,2,0.18719901926292648
13,40,0,0.8294153299552538
13,40,1,0.07902775801425116
13,40,2,0.18719901926293941
14,40,0,0.8315073312002338
14,40,1,0.06122944055464878
14,40,2,0.19806586039790025
15,40,0,0.4875047527064704
15,40,1,0.03090564680255248
15,40,2,0.5006429118887052
16,40,0,0.1435021742126937
16,40,1,5.818530505039315E-4
16,40,2,0.8032199633795016
17,40,0,0.13437320612444692
17,40,1,0.02283602692254337
17,40,2,0.8069223917150625
18,40,0,0.12754886237456572
18,40,1,0.0051353039414832515
18,40,2,0.8310551435207868
19,40,0,0.12504741536975506
19,40,1,0.012206551244919385
19,40,2,0.8314271774801464
20,40,0,0.12101236632013618
20,40,1,0.01756067691461285
20,40,2,0.8414359927778349
21,40,0,0.11527637071873523
21,40,1,0.029514349318820934
21,40,2,0.8488975037443628
22,40,0,0.11800530205937487
22,40,1,0.01761803859820308
22,40,2,0.8571384069215982
23,40,0,0.11156018744026022
23,40,1,0.015982548818289043
23,40,2,0.8656246996418977
24,40,0,0.1028983026328711
24,40,1,0.011954567418103546
24,40,2,0.8708154156009489
25,40,0,0.09129950608220533
25,40,1,0.008483142229840033
25,40,2,0.8833419000955571
26,40,0,0.10145209868599082
26,40,1,0.020591095362930786
26,40,2,0.8963296859225495
27,40,0,0.09784945679451862
27,40,1,0.025487505143676405
27,40,2,0.8925639060107775
28,40,0,0.09560475074204092
28,40,1,0.02886058776222836
28,40,2,0.8995941205009129
29,40,0,0.09340187235010104
29,40,1,0.06051762262368516
29,40,2,0.8839049662249602
30,40,0,0.08832257340863683
30,40,1,0.07389369571897778
30,40,2,0.8685597977980165
31,40,0,0.10590376121804211
31,40,1,0.08603642649631732
31,40,2,0.8835227271534245
32,40,0,0.11272645586098128
32,40,1,0.09635479867613404
32,40,2,0.8779283349935042
33,40,0,0.09579403747994497
33,40,1,0.09798463066938012
33,40,2,0.8934588780131933
34,40,0,0.08030081101265131
34,40,1,0.09879221576062786
34,40,2,0.8996551452898759
35,40,0,0.10165783767870358
35,40,1,0.0762609194060221
35,40,2,0.9443203639315139
36,40,0,0.10165783767874728
36,40,1,0.07626091940596583
36,40,2,0.9443203639315672
37,40,0,0.09274276172514163
37,40,1,0.08920529262218123
37,40,2,0.937658353646842
38,40,0,0.08382768577152513
38,40,1,0.10214966583838361
38,40,2,0.9309963433621167
39,40,0,0.0862341130321076
39,40,1,0.10698626082898231
39,40,2,0.93394762136767
40,40,0,0.08623411303208618
40,40,1,0.10698626082894655
40,40,2,0.9339476213677688
41,40,0,0.07725583876742574
41,40,1,0.09198722598164
41,40,2,0.9753971065107397
42,40,0,0.07966026056068917
42,40,1,0.09584702736810517
42,40,2,0.9812258135539424
43,40,0,0.08153261033777708
43,40,1,0.09544437806928967
43,40,2,0.9917923726051459
44,40,0,0.07859611652833816
44,40,1,0.08732212599754384
44,40,2,0.9907015175699438
45,40,0,0.08071312317330971
45,40,1,0.0873169046800403
45,40,2,0.9856934522215446
46,40,0,0.06001432558404327
46,40,1,0.10638770215535594
46,40,2,0.9734001347410868
47,40,0,0.062294431697128276
47,40,1,0.10456782774707984
47,40,2,0.9666019442529807
48,40,0,0.06457453781021785
48,40,1,0.10274795333880415
48,40,2,0.9598037537648856
49,40,0,0.07611936685238894
49,40,1,0.10332418239982633
49,40,2,0.9562115636484074
0,41,0,0.9524053173609891
0,41,1,0.0683747597233808
0,41,2,0.09600953711893162
1,41,0,0.9490199134903248
1,41,1,0.060711892756402513
1,41,2,0.10635166906304667
2,41,0,0.9247517762257853
2,41,1,0.05808528038541421
2,41,2,0.11949212000334525
3,41,0,0.9353706613476849
3,41,1,0.08777249143963001
3,41,2,0.10668432475522022
4,41,0,0.9181308982156525
4,41,1,0.08044712250156351
4,41,2,0.12914333876840028
5,41,0,0.9095110166496225
5,41,1,0.07678443803252313
5,41,2,0.1403728457750091
6,41,0,0.9030642199777515
6,41,1,0.07417827975185945
6,41,2,0.15321554173043983
7,41,0,0.9019490674982796
7,41,1,0.08545894439951411
7,41,2,0.16031794291368545
8,41,0,0.8937711589469146
8,41,1,0.06437134999887484
8,41,2,0.16563055967312965
9,41,0,0.869500556044877
9,41,1,0.0780257417348293
9,41,2,0.17837336059221606
10,41,0,0.8665813729104885
10,41,1,0.07841234909782387
10,41,2,0.19270964829391354
11,41,0,0.8665813729104505
11,41,1,0.07841234909779013
11,41,2,0.19270964829391898
12,41,0,0.8346019510591782
12,41,1,0.05011139786265953
12,41,2,0.19730733060599936
13,41,0,0.83150733120024
13,41,1,0.06122944055461431
13,41,2,0.19806586039791227
14,41,0,0.8315073312002362
14,41,1,0.06122944055462756
14,41,2,0.1980658603979132
15,41,0,0.4875047527064704
15,41,1,0.03090564680255248
15,41,2,0.5006429118887051
16,41,0,0.1435021742127046
16,41,1,5.818530504773989E-4
16,41,2,0.8032199633794972
17,41,0,0.13370044865554614
17,41,1,0.0012604045433288894
17,41,2,0.8216527388205801
18,41,0,0.12879958587696697
18,41,1,0.0015996802897546348
18,41,2,0.8308691265411214
19,41,0,0.12633997499890182
19,41,1,0.0065917605011317215
19,41,2,0.8342871819178461
20,41,0,0.12271331287191825
20,41,1,0.010961130180098234
20,41,2,0.8439832971089954
21,41,0,0.10869593354769407
21,41,1,0.02575071507878039
21,41,2,0.8499734375715031
22,41,0,0.10458393648934203
22,41,1,0.015437730394262958
22,41,2,0.8620073933502906
23,41,0,0.09116257091933833
23,41,1,0.013257422190280522
23,41,2,0.8668763797790027
24,41,0,0.0912538610278967
24,41,1,0.0100745688833227
24,41,2,0.8778533933233545
25,41,0,0.07970070953149283
25,41,1,0.005011717041560115
25,41,2,0.8958683845901474
26,41,0,0.08843152081886685
26,41,1,0.017173252935000435
26,41,2,0.8860932389100766
27,41,0,0.09716233210623676
27,41,1,0.029334788828418334
27,41,2,0.8763180932299998
28,41,0,0.09449881987547648
28,41,1,0.05452849278199328
28,41,2,0.8697658841906994
29,41,0,0.09626342887587502
29,41,1,0.06418267699003571
29,41,2,0.87322560530085
30,41,0,0.08832257340858488
30,41,1,0.07389369571900897
30,41,2,0.8685597977979193
31,41,0,0.08817686433831327
31,41,1,0.08593510304944713
31,41,2,0.8815556034275549
32,41,0,0.09324832260516541
32,41,1,0.0820149131122933
32,41,2,0.8878912955907287
33,41,0,0.08119850465462955
33,41,1,0.0858818060291968
33,41,2,0.9012767900485985
34,41,0,0.06480758454535765
34,41,1,0.09959980085187557
34,41,2,0.9058514125665587
35,41,0,0.06480758454540547
35,41,1,0.09959980085182038
35,41,2,0.9058514125666489
36,41,0,0.08486156262383492
36,41,1,0.0764542118606077
36,41,2,0.9437549409645506
37,41,0,0.07033640197756254
37,41,1,0.08133713401069045
37,41,2,0.9471751863412465
38,41,0,0.08382768577151191
38,41,1,0.10214966583836456
38,41,2,0.9309963433621394
39,41,0,0.08623411303206413
39,41,1,0.10698626082894445
39,41,2,0.9339476213677149
40,41,0,0.06067921661064196
40,41,1,0.08324008522223776
40,41,2,0.9760198209158788
41,41,0,0.0691697496746116
41,41,1,0.08641454160620571
41,41,2,0.9775078219326139
42,41,0,0.0691697496746257
42,41,1,0.08641454160616863
42,41,2,0.9775078219326371
43,41,0,0.08100124541867378
43,41,1,0.05532064428153596
43,41,2,0.9970348752988596
44,41,0,0.09106252196794552
44,41,1,0.0777815059423593
44,41,2,0.9918401109617793
45,41,0,0.1035289274075477
45,41,1,0.06824088588722113
45,41,2,0.9929787043536031
46,41,0,0.08177162649584199
46,41,1,0.08731429402126227
46,41,2,0.9831894195473572
47,41,0,0.13609024517182305
47,41,1,0.06919558509076866
47,41,2,0.9904204611101367
48,41,0,0.08227852921916394
48,41,1,0.09365578449426659
48,41,2,0.9639832706998431
49,41,0,0.09998252062798836
49,41,1,0.0845636156497728
49,41,2,0.9681627876347606
0,42,0,0.9733390654519701
0,42,1,0.05380672152225033
0,42,2,0.09926653349215678
1,42,0,0.9699026468841708
1,42,1,0.05567563816042074
1,42,2,0.10355335006687161
2,42,0,0.945208870527699
2,42,1,0.06865346220372981
2,42,2,0.11600129668280382
3,42,0,0.94097218847315
3,42,1,0.09219946806531527
3,42,2,0.12495841997817964
4,42,0,0.9387841973367363
4,42,1,0.07718926366755055
4,42,2,0.13170383399098012
5,42,0,0.9169944117752936
5,42,1,0.0732263901380118
5,42,2,0.14197786665860496
6,42,0,0.9046960064876645
6,42,1,0.08017188403845275
6,42,2,0.16161008164341567
7,42,0,0.9063277929975234
7,42,1,0.08616548832508748
7,42,2,0.17000462155643917
8,42,0,0.8937711589469219
8,42,1,0.06437134999879528
8,42,2,0.16563055967313575
9,42,0,0.8927491704657109
9,42,1,0.06498523373325386
9,42,2,0.18017837245666365
10,42,0,0.8665813729105186
10,42,1,0.07841234909780859
10,42,2,0.19270964829391596
11,42,0,0.8346019510592164
11,42,1,0.05011139786269327
11,42,2,0.1973073306059939
12,42,0,0.8346019510591783
12,42,1,0.05011139786265953
12,42,2,0.19730733060599936
13,42,0,0.8346019510591746
13,42,1,0.05011139786267279
13,42,2,0.19730733060600028
14,42,0,0.8315073311993848
14,42,1,0.061229440554590946
14,42,2,0.19806586039865176
15,42,0,0.11732182040890234
15,42,1,0.030517440962491284
15,42,2,0.8175415464675727
16,42,0,0.14350217421267336
16,42,1,5.818530505130896E-4
16,42,2,0.8032199633795142
17,42,0,0.12676463403590682
17,42,1,0.0013222488144784162
17,42,2,0.8191821522613504
18,42,0,0.12118545397697424
18,42,1,0.0015690474024787552
18,42,2,0.8245028818886349
19,42,0,0.12156741870071024
19,42,1,0.003917068096883625
19,42,2,0.8293729856937251
20,42,0,0.10540571496215703
20,42,1,0.02386889795877735
20,42,2,0.8505114044850677
21,42,0,0.08809811705241764
21,42,1,0.036776665737431706
21,42,2,0.8570395118611431
22,42,0,0.08353284026334777
22,42,1,0.025868802742260236
22,42,2,0.8583910931006865
23,42,0,0.07896756347428557
23,42,1,0.014960939747106439
23,42,2,0.859742674340242
24,42,0,0.07440409225308657
24,42,1,0.021121002683160462
24,42,2,0.8695062258511321
25,42,0,0.0730331899043678
25,42,1,0.019343456173155762
25,42,2,0.8783368978689223
26,42,0,0.07303318990440451
26,42,1,0.019343456173150586
26,42,2,0.8783368978689409
27,42,0,0.09273421087507396
27,42,1,0.04487430857398548
27,42,2,0.8663061630805218
28,42,0,0.08830608964391114
28,42,1,0.06041382831955262
28,42,2,0.8562942329310437
29,42,0,0.09089607904967492
29,42,1,0.06867270152357094
29,42,2,0.8670982912508013
30,42,0,0.08275136880304157
30,42,1,0.08591162379465347
30,42,2,0.8656477214704595
31,42,0,0.08325662691919059
31,42,1,0.07853385481846697
31,42,2,0.8837977577496989
32,42,0,0.07884164761621089
32,42,1,0.06375483761130589
32,42,2,0.9041899483511007
33,42,0,0.08299389193855121
33,42,1,0.06006098656634862
33,42,2,0.904520079566068
34,42,0,0.07125583090944901
34,42,1,0.06708266202232593
34,42,2,0.9113987102174196
35,42,0,0.06806528756893346
35,42,1,0.07664750431522933
35,42,2,0.9431895179974625
36,42,0,0.06806528756893984
36,42,1,0.07664750431524377
36,42,2,0.94318951799753
37,42,0,0.07033640197751181
37,42,1,0.08133713401067728
37,42,2,0.9471751863412738
38,42,0,0.0612689032596542
38,42,1,0.07571866191995963
38,42,2,0.956642624432219
39,42,0,0.04423516723705391
39,42,1,0.07868165344613028
39,42,2,0.9732929502021577
40,42,0,0.052188683546641856
40,42,1,0.08006562883824153
40,42,2,0.9745318198991941
41,42,0,0.06014473914761817
41,42,1,0.07819411852727941
41,42,2,0.979637460011051
42,42,0,0.08100124541863982
42,42,1,0.055320644281553845
42,42,2,0.9970348752988176
43,42,0,0.08100124541867665
43,42,1,0.05532064428149781
43,42,2,0.9970348752988673
44,42,0,0.0932331969310318
44,42,1,0.0583336705714555
44,42,2,0.9964675232492365
45,42,0,0.10546514844338586
45,42,1,0.06134669686140126
45,42,2,0.9959001711996234
46,42,0,0.12077769680768213
46,42,1,0.06527114097604454
46,42,2,0.9931603161549083
47,42,0,0.13609024517199902
47,42,1,0.06919558509068431
47,42,2,0.9904204611101937
48,42,0,0.13491967370982874
48,42,1,0.0757596482467721
48,42,2,0.9837615874290477
49,42,0,0.13048617428892012
49,42,1,0.08138255380339088
49,42,2,0.9707993910658506
0,43,0,0.9711666656521988
0,43,1,0.039240782911682905
0,43,2,0.1079148261862963
1,43,0,0.9637516658848049
1,43,1,0.04758769453759655
1,43,2,0.11092655873577778
2,43,0,0.9485611714666982
2,43,1,0.06485763757266697
2,43,2,0.1351651591985099
3,43,0,0.9472081642020374
3,43,1,0.08242192033867946
3,43,2,0.13786761625770969
4,43,0,0.9365962062003949
4,43,1,0.062179059269781116
4,43,2,0.13844924800376632
5,43,0,0.9319612020266289
5,43,1,0.06611029434900116
5,43,2,0.14518790842578744
6,43,0,0.9223721937431248
6,43,1,0.06618578183635927
6,43,2,0.16284260812209458
7,43,0,0.9127831854596439
7,43,1,0.0662612693237048
7,43,2,0.18049730781835602
8,43,0,0.8994271754637095
8,43,1,0.06541057893007032
8,43,2,0.18028468424389082
9,43,0,0.8917271819845313
9,43,1,0.06559911746769645
9,43,2,0.19472618524017662
10,43,0,0.891727181984501
10,43,1,0.06559911746766896
10,43,2,0.1947261852401767
11,43,0,0.8663283146204542
11,43,1,0.04254271711250267
11,43,2,0.19478460803432238
12,43,0,0.8346019510592246
12,43,1,0.05011139786262155
12,43,2,0.19730733060599132
13,43,0,0.8418164356827145
13,43,1,0.025828847727236322
13,43,2,0.19310884665897732
14,43,0,0.11732182040888342
14,43,1,0.030517440962484772
14,43,2,0.8175415464675838
15,43,0,0.11732182040801963
15,43,1,0.03051744096249036
15,43,2,0.8175415464683283
16,43,0,0.11776408415271336
16,43,1,0.03076101598044154
16,43,2,0.8181098914555903
17,43,0,0.10595719017700338
17,43,1,0.001507781627962164
17,43,2,0.8117703925836698
18,43,0,0.10595719017698878
18,43,1,0.0015077816279269963
18,43,2,0.8117703925836617
19,43,0,0.10595719017698878
19,43,1,0.0015077816279269963
19,43,2,0.8117703925836617
20,43,0,0.08709631759422119
20,43,1,0.0446366628051669
20,43,2,0.8478471314199694
21,43,0,0.0870963175942224
21,43,1,0.04463666280515753
21,43,2,0.8478471314199805
22,43,0,0.07649945968433963
22,43,1,0.0247663659748741
22,43,2,0.8490686394854206
23,43,0,0.0659026017744413
23,43,1,0.004896069144578675
23,43,2,0.8502901475508498
24,43,0,0.07121152338059016
24,43,1,0.029058612129267105
24,43,2,0.8704391053442264
25,43,0,0.061279809262237424
25,43,1,0.020372948057092166
25,43,2,0.8789668662451856
26,43,0,0.05631395220306104
26,43,1,0.01603011602100469
26,43,2,0.8832307466956651
27,43,0,0.07201331173494974
27,43,1,0.062084236322346525
27,43,2,0.8542478619900508
28,43,0,0.07201331173494646
28,43,1,0.06208423632234711
28,43,2,0.8542478619900564
29,43,0,0.0637901863712144
29,43,1,0.06356382880562376
29,43,2,0.8687332962217182
30,43,0,0.08275136880299681
30,43,1,0.08591162379460575
30,43,2,0.8656477214704926
31,43,0,0.06418199117893418
31,43,1,0.0682346904574986
31,43,2,0.8903526353806731
32,43,0,0.07040016591823715
32,43,1,0.060416504596499054
32,43,2,0.903771549543971
33,43,0,0.06992613179294525
33,43,1,0.055873715876947706
33,43,2,0.9138971381213168
34,43,0,0.06596601624443814
34,43,1,0.041587198648753626
34,43,2,0.9238246385196321
35,43,0,0.06596601624440004
35,43,1,0.041587198648852915
35,43,2,0.9238246385196678
36,43,0,0.05671992569880577
36,43,1,0.07341513639884073
36,43,2,0.9399887904931514
37,43,0,0.06126890325964912
37,43,1,0.07571866191995238
37,43,2,0.9566426244321978
38,43,0,0.05220140454182638
38,43,1,0.07010018982924007
38,43,2,0.9661100625231459
39,43,0,0.03628165092745761
39,43,1,0.07729767805402732
39,43,2,0.9720540805051119
40,43,0,0.04327926033221055
40,43,1,0.08029278472142097
40,43,2,0.9883803940553899
41,43,0,0.059075784221621144
41,43,1,0.06810218513738849
41,43,2,0.9868727382013347
42,43,0,0.07147454565406
42,43,1,0.06327388317542622
42,43,2,0.986141728132201
43,43,0,0.0838733070864875
43,43,1,0.05844558121347346
43,43,2,0.9854107180630548
44,43,0,0.09634897617193232
44,43,1,0.05240379349454444
44,43,2,0.9842611098287807
45,43,0,0.11230984790090494
45,43,1,0.05339725872426208
45,43,2,0.9942512406503076
46,43,0,0.12936516543167115
46,43,1,0.05620142689770263
46,43,2,0.9937815503515067
47,43,0,0.14009718325628365
47,43,1,0.06272835572155305
47,43,2,0.9926175451420078
48,43,0,0.13818260166859284
48,43,1,0.07670080584623165
48,43,2,0.9900649101111264
49,43,0,0.1483433062782808
49,43,1,0.07489654583987349
49,43,2,0.9762712547767753
0,44,0,0.9689942658524451
0,44,1,0.02467484430109559
0,44,2,0.11656311888042864
1,44,0,0.9576006848854375
1,44,1,0.03949975091479261
1,44,2,0.11829976740466541
2,44,0,0.9499141787313351
2,44,1,0.04729335480666297
2,44,2,0.13246270213937328
3,44,0,0.9456644714162028
3,44,1,0.06491601752910718
3,44,2,0.14086186077968244
4,44,0,0.9479352880324641
4,44,1,0.06563646714839223
4,44,2,0.14686122833513418
5,44,0,0.9404365462732269
5,44,1,0.0666273252593524
5,44,2,0.15962113558938743
6,44,0,0.9336637278594474
6,44,1,0.06464736952157715
6,44,2,0.19627720884368233
7,44,0,0.9193055756773912
7,44,1,0.056783033654159425
7,44,2,0.1940239191975628
8,44,0,0.9134135192449803
8,44,1,0.0487214856908266
8,44,2,0.18819389579852222
9,44,0,0.8917271819845397
9,44,1,0.06559911746762635
9,44,2,0.19472618524016616
10,44,0,0.8747023640056536
10,44,1,0.03714990132245982
10,44,2,0.19656281385036298
11,44,0,0.8663283146204921
11,44,1,0.04254271711249365
11,44,2,0.19478460803431938
12,44,0,0.8540723751516075
12,44,1,0.034185782419850506
12,44,2,0.19394672734664586
13,44,0,0.841816435682723
13,44,1,0.025828847727207373
13,44,2,0.19310884665897232
14,44,0,0.8418164356818593
14,44,1,0.025828847727212962
14,44,2,0.1931088466597168
15,44,0,0.11776408415271336
15,44,1,0.03076101598044154
15,44,2,0.8181098914555903
16,44,0,0.11820634789740708
16,44,1,0.031004590998392725
16,44,2,0.8186782364428522
17,44,0,0.11820634789735637
17,44,1,0.031004590998351175
17,44,2,0.8186782364428361
18,44,0,0.09695093220713502
18,44,1,0.013579298869212497
18,44,2,0.8118956065481566
19,44,0,0.09372540986982329
19,44,1,0.017263852272970275
19,44,2,0.8164504975041106
20,44,0,0.08727436519517925
20,44,1,0.0246329590805298
20,44,2,0.8255602794160576
21,44,0,0.07865254791618874
21,44,1,0.04307726271206382
21,44,2,0.8418791170401018
22,44,0,0.06578511082886628
22,44,1,0.03234801131649964
22,44,2,0.8485320769068903
23,44,0,0.057206819437326945
23,44,1,0.025195177052784394
23,44,2,0.8529673834847493
24,44,0,0.05540311894115257
24,44,1,0.02088769399905847
24,44,2,0.8792818504332709
25,44,0,0.039594714501754294
25,44,1,0.012716775868853626
25,44,2,0.8881245955224081
26,44,0,0.03461144206560338
26,44,1,0.02427354560605421
26,44,2,0.8835126406255223
27,44,0,0.053050695695925666
27,44,1,0.05505350630924651
27,44,2,0.8605500949160643
28,44,0,0.06386692278046903
28,44,1,0.06291944032374347
28,44,2,0.8532246765195542
29,44,0,0.06379018637116239
29,44,1,0.06356382880560241
29,44,2,0.8687332962217738
30,44,0,0.06398608877502879
30,44,1,0.06589925963154954
30,44,2,0.8795429658012147
31,44,0,0.06418199117889722
31,44,1,0.06823469045749618
31,44,2,0.8903526353806708
32,44,0,0.06195868422026723
32,44,1,0.057078171581676676
